purchase_days_before_daprture,airline,baggage_weight,baggage_pieces,price
22,alpha,0.3333333333333333,1,7796.0
9,alpha,0.7777777777777778,1,14645.0
2,beta,0.8888888888888888,0,10731.0
7,alpha,0.3333333333333333,1,23895.0
2,alpha,0.7777777777777778,1,8290.0
11,alpha,0.7777777777777778,1,12500.0
26,gamma,0.4444444444444444,1,10900.0
0,alpha,0.3333333333333333,1,14945.0
9,alpha,0.7777777777777778,1,5495.0
25,gamma,0.7111111111111111,1,9150.0
2,beta,0.8888888888888888,0,20450.0
2,gamma,0.4444444444444444,2,11285.0
16,alpha,0.7777777777777778,1,10545.0
2,alpha,0.4444444444444444,1,8381.0
1,gamma,0.4444444444444444,1,10425.0
28,beta,0.8888888888888888,0,9956.0
9,gamma,0.4444444444444444,1,9280.0
17,alpha,0.7777777777777778,1,12645.0
7,alpha,0.7777777777777778,1,9077.0
27,beta,0.8888888888888888,0,8034.0
41,gamma,0.4444444444444444,2,9650.0
6,gamma,0.4444444444444444,2,10530.0
8,alpha,0.3333333333333333,1,11177.0
27,alpha,0.3333333333333333,1,9045.0
15,beta,0.4444444444444444,0,10088.0
7,beta,0.4444444444444444,0,8033.0
6,alpha,0.3333333333333333,1,11245.0
30,gamma,0.4444444444444444,2,10655.0
9,gamma,0.4444444444444444,1,10900.0
4,alpha,0.7777777777777778,1,8800.0
52,beta,0.4444444444444444,0,10057.0
1,gamma,0.4444444444444444,1,21375.0
20,alpha,0.7777777777777778,1,7900.0
2,omega,0.4444444444444444,1,11100.0
3,beta,0.4444444444444444,0,8697.0
4,gamma,0.4444444444444444,1,8025.0
2,gamma,0.4444444444444444,2,8765.0
4,omega,0.4444444444444444,1,13450.0
16,alpha,0.7777777777777778,1,13277.0
1,gamma,0.4444444444444444,1,8025.0
2,omega,0.4444444444444444,1,12250.0
1,gamma,0.4444444444444444,2,7900.0
14,gamma,0.0,0,9330.0
12,omega,0.4444444444444444,1,6870.0
31,alpha,0.7777777777777778,1,12500.0
11,gamma,0.4444444444444444,2,7870.0
35,gamma,0.4444444444444444,1,6620.0
11,gamma,0.4444444444444444,1,6900.0
6,gamma,0.4444444444444444,1,11300.0
1,alpha,0.7777777777777778,1,19545.0
8,beta,0.4444444444444444,0,11504.0
1,gamma,0.4444444444444444,2,19350.0
1,gamma,0.4444444444444444,2,19225.0
57,beta,0.4444444444444444,0,7427.0
17,gamma,0.4444444444444444,2,9750.0
2,alpha,0.3333333333333333,1,7524.0
6,gamma,0.4444444444444444,2,11900.0
56,alpha,0.7777777777777778,1,7124.0
5,omega,0.4444444444444444,1,6870.0
32,gamma,0.4444444444444444,1,8025.0
4,beta,0.8888888888888888,0,13320.0
8,gamma,0.4444444444444444,2,21365.0
5,gamma,0.0,0,8275.0
10,alpha,0.3333333333333333,1,9403.0
1,gamma,0.4444444444444444,2,8765.0
4,alpha,0.4444444444444444,1,14645.0
15,gamma,0.4444444444444444,1,8525.0
30,gamma,0.4444444444444444,2,14000.0
8,gamma,0.4444444444444444,1,10040.0
2,gamma,0.4444444444444444,2,10530.0
10,alpha,0.3333333333333333,1,7150.0
1,beta,0.4444444444444444,0,7180.0
16,alpha,0.7777777777777778,1,9707.0
11,alpha,0.4444444444444444,1,17745.0
12,alpha,0.3333333333333333,1,7524.0
6,alpha,0.7777777777777778,1,19545.0
16,beta,0.4444444444444444,0,8957.0
21,alpha,0.3333333333333333,1,7150.0
10,beta,0.4444444444444444,0,7390.0
2,beta,0.8888888888888888,0,19870.0
9,beta,0.8888888888888888,0,8200.0
31,alpha,0.3333333333333333,1,9497.0
5,alpha,0.4444444444444444,1,8381.0
17,gamma,0.4444444444444444,2,8765.0
6,alpha,0.3333333333333333,1,8300.0
7,gamma,0.4444444444444444,2,8890.0
10,beta,0.4444444444444444,0,6522.0
23,gamma,0.4444444444444444,2,8765.0
18,alpha,0.7777777777777778,1,6995.0
8,alpha,0.3333333333333333,1,9798.0
2,alpha,0.4444444444444444,1,10227.0
18,gamma,0.4444444444444444,1,9280.0
35,gamma,0.4444444444444444,1,6900.0
7,gamma,0.4444444444444444,2,8390.0
3,gamma,0.4444444444444444,1,6870.0
6,alpha,0.3333333333333333,1,6495.0
28,gamma,0.4444444444444444,1,8025.0
20,gamma,0.4444444444444444,1,8395.0
10,gamma,0.4444444444444444,2,8640.0
39,gamma,0.4444444444444444,2,7620.0
3,alpha,0.4444444444444444,1,12645.0
11,gamma,0.4444444444444444,1,7640.0
96,gamma,0.4444444444444444,1,9530.0
0,gamma,0.4444444444444444,2,16075.0
28,alpha,0.7777777777777778,1,12645.0
2,alpha,0.7777777777777778,1,8027.0
8,alpha,0.3333333333333333,1,6524.0
22,gamma,0.4444444444444444,2,12300.0
18,alpha,0.3333333333333333,1,7524.0
5,alpha,0.7777777777777778,1,13277.0
16,alpha,0.3333333333333333,1,6810.0
8,omega,0.4444444444444444,1,9000.0
1,beta,0.8888888888888888,0,17500.0
2,alpha,0.3333333333333333,1,11245.0
14,beta,0.8888888888888888,0,12990.0
34,gamma,0.4444444444444444,1,10900.0
44,alpha,0.0,0,8739.0
8,gamma,0.4444444444444444,1,6870.0
18,omega,0.4444444444444444,1,6870.0
8,gamma,0.4444444444444444,2,11040.0
6,gamma,0.4444444444444444,1,6870.0
5,beta,0.8888888888888888,0,7410.0
5,beta,0.8888888888888888,0,13190.0
20,gamma,0.4444444444444444,1,7390.0
4,beta,0.4444444444444444,0,8050.0
8,omega,0.4444444444444444,1,6870.0
50,beta,0.4444444444444444,0,10078.0
17,alpha,0.3333333333333333,1,9045.0
26,gamma,0.4444444444444444,1,12050.0
15,beta,0.8888888888888888,0,8065.0
3,alpha,0.7777777777777778,1,14645.0
4,gamma,0.4444444444444444,2,8390.0
2,alpha,0.7777777777777778,1,10545.0
14,gamma,0.4444444444444444,1,7640.0
8,alpha,0.7777777777777778,1,14645.0
40,alpha,0.3333333333333333,1,6531.0
29,gamma,0.4444444444444444,1,7765.0
33,alpha,0.7777777777777778,1,8605.0
9,gamma,0.4444444444444444,1,12500.0
13,alpha,0.3333333333333333,1,8132.0
19,gamma,0.4444444444444444,1,12560.0
25,alpha,0.7777777777777778,1,12645.0
3,alpha,0.0,0,8739.0
57,alpha,0.7777777777777778,1,10799.0
25,gamma,0.4444444444444444,1,8145.0
4,alpha,0.7777777777777778,1,17745.0
34,alpha,0.3333333333333333,1,6531.0
3,beta,0.8888888888888888,0,9878.0
32,alpha,0.3333333333333333,1,6810.0
1,alpha,0.3333333333333333,1,6810.0
71,gamma,0.4444444444444444,2,9650.0
3,beta,0.8888888888888888,0,13170.0
2,gamma,0.4444444444444444,1,6900.0
40,alpha,0.7777777777777778,1,8605.0
2,beta,0.4444444444444444,0,7413.0
7,gamma,0.4444444444444444,2,11300.0
10,alpha,0.3333333333333333,1,4990.0
15,beta,0.4444444444444444,0,9051.0
8,gamma,0.4444444444444444,2,7620.0
5,beta,0.8888888888888888,0,15360.0
1,gamma,0.4444444444444444,2,10530.0
17,gamma,0.4444444444444444,2,9025.0
2,alpha,0.3333333333333333,1,11807.0
23,gamma,0.4444444444444444,1,9800.0
1,gamma,0.4444444444444444,1,8025.0
25,gamma,0.4444444444444444,1,9800.0
9,gamma,0.4444444444444444,1,9000.0
3,alpha,0.7777777777777778,1,8605.0
23,beta,0.4444444444444444,0,7382.0
50,gamma,0.4444444444444444,1,10900.0
8,gamma,0.4444444444444444,2,17090.0
4,gamma,0.4444444444444444,1,10900.0
3,gamma,0.4444444444444444,2,23130.0
15,beta,0.4444444444444444,0,7392.0
17,alpha,0.3333333333333333,1,7524.0
7,alpha,0.3333333333333333,1,5495.0
4,alpha,0.3333333333333333,1,11245.0
7,alpha,0.7777777777777778,1,6495.0
3,alpha,0.3333333333333333,1,5996.0
6,gamma,0.4444444444444444,2,8500.0
1,gamma,0.4444444444444444,1,9150.0
13,gamma,0.4444444444444444,1,8525.0
35,alpha,0.7777777777777778,1,8605.0
2,gamma,0.0,0,7315.0
11,alpha,0.0,0,8739.0
15,beta,0.4444444444444444,0,6734.0
6,gamma,0.4444444444444444,1,9800.0
0,gamma,0.4444444444444444,2,8640.0
11,beta,0.8888888888888888,0,9044.0
4,gamma,0.4444444444444444,2,14000.0
33,gamma,0.4444444444444444,1,8145.0
3,alpha,0.3333333333333333,1,6531.0
5,alpha,0.3333333333333333,1,6494.0
27,gamma,0.4444444444444444,2,11300.0
14,alpha,0.3333333333333333,1,9798.0
26,beta,0.8888888888888888,0,15040.0
73,alpha,0.4444444444444444,1,8381.0
10,gamma,0.4444444444444444,2,14000.0
6,gamma,0.4444444444444444,2,9025.0
24,alpha,0.3333333333333333,1,6810.0
41,gamma,0.4444444444444444,1,9800.0
3,gamma,0.4444444444444444,2,14000.0
5,gamma,0.4444444444444444,2,10530.0
11,alpha,0.3333333333333333,1,9045.0
8,gamma,0.4444444444444444,1,13130.0
19,gamma,0.4444444444444444,1,8525.0
9,alpha,0.7777777777777778,1,15377.0
28,gamma,0.4444444444444444,1,9655.0
20,gamma,0.4444444444444444,1,7640.0
2,alpha,0.3333333333333333,1,9798.0
20,alpha,0.3333333333333333,1,11245.0
2,alpha,0.3333333333333333,1,7796.0
20,gamma,0.4444444444444444,1,9800.0
3,alpha,0.4444444444444444,1,10545.0
16,alpha,0.7777777777777778,1,10545.0
10,omega,0.4444444444444444,1,13450.0
2,alpha,0.7777777777777778,1,14645.0
7,omega,0.4444444444444444,1,6870.0
11,gamma,0.4444444444444444,2,10280.0
0,alpha,0.4444444444444444,1,22445.0
3,gamma,0.4444444444444444,2,11910.0
134,beta,0.4444444444444444,0,7894.0
1,beta,0.8888888888888888,0,9325.0
15,alpha,0.3333333333333333,1,7524.0
18,gamma,0.4444444444444444,1,8100.0
46,gamma,0.4444444444444444,1,10900.0
24,alpha,0.3333333333333333,1,7502.0
10,alpha,0.0,0,8739.0
22,gamma,0.4444444444444444,2,8640.0
3,alpha,0.7777777777777778,1,10545.0
5,alpha,0.3333333333333333,1,9798.0
7,gamma,0.4444444444444444,1,8025.0
26,gamma,0.4444444444444444,2,13050.0
5,gamma,0.4444444444444444,2,10800.0
31,gamma,0.4444444444444444,1,7765.0
13,omega,0.4444444444444444,1,6870.0
1,alpha,0.3333333333333333,1,9798.0
59,alpha,0.3333333333333333,1,6220.0
154,alpha,0.3333333333333333,1,9045.0
18,alpha,0.3333333333333333,1,9045.0
25,beta,0.4444444444444444,0,11504.0
10,alpha,0.3333333333333333,1,6495.0
25,alpha,0.7777777777777778,1,10545.0
0,alpha,0.7777777777777778,1,8132.0
3,gamma,0.4444444444444444,2,8500.0
14,alpha,0.7777777777777778,1,8027.0
3,gamma,0.7111111111111111,1,9150.0
5,alpha,0.7777777777777778,1,10545.0
1,beta,0.4444444444444444,0,7427.0
4,gamma,0.4444444444444444,1,12500.0
0,omega,0.4444444444444444,1,30000.0
20,alpha,0.4444444444444444,1,7524.0
59,gamma,0.4444444444444444,2,9025.0
9,gamma,0.4444444444444444,2,9025.0
7,gamma,0.4444444444444444,1,9785.0
1,alpha,0.4444444444444444,1,31145.0
14,gamma,0.4444444444444444,1,9280.0
5,gamma,0.4444444444444444,1,11045.0
26,gamma,0.4444444444444444,1,9280.0
2,alpha,0.3333333333333333,1,12945.0
9,alpha,0.4444444444444444,1,12645.0
17,gamma,0.4444444444444444,1,12500.0
35,alpha,0.7777777777777778,1,8381.0
9,alpha,0.7777777777777778,1,7124.0
2,alpha,0.4444444444444444,1,12645.0
3,gamma,0.4444444444444444,2,21120.0
27,gamma,0.4444444444444444,1,9280.0
5,gamma,0.4444444444444444,1,28185.0
68,alpha,0.4444444444444444,1,7524.0
4,alpha,0.4444444444444444,1,9799.0
14,alpha,0.7777777777777778,1,22445.0
9,beta,0.4444444444444444,0,7300.0
8,beta,0.4444444444444444,0,8697.0
2,alpha,0.4444444444444444,1,12645.0
2,gamma,0.4444444444444444,1,18105.0
1,alpha,0.0,0,8739.0
2,gamma,0.4444444444444444,1,11300.0
7,alpha,0.3333333333333333,1,9045.0
5,gamma,0.4444444444444444,1,8750.0
2,gamma,0.4444444444444444,1,9785.0
8,alpha,0.3333333333333333,1,11245.0
6,alpha,0.3333333333333333,1,7524.0
14,beta,0.8888888888888888,0,8380.0
28,beta,0.8888888888888888,0,8055.0
6,omega,0.4444444444444444,1,7950.0
1,alpha,0.7777777777777778,1,7150.0
48,gamma,0.4444444444444444,1,10900.0
10,gamma,0.4444444444444444,1,7500.0
2,alpha,0.7777777777777778,1,8027.0
1,beta,0.8888888888888888,0,11731.0
15,alpha,0.3333333333333333,1,11245.0
5,gamma,0.4444444444444444,2,7620.0
8,alpha,0.7777777777777778,1,10799.0
10,gamma,0.4444444444444444,1,10040.0
6,beta,0.8888888888888888,0,11200.0
8,alpha,0.3333333333333333,1,9798.0
17,alpha,0.3333333333333333,1,9045.0
33,gamma,0.4444444444444444,1,8145.0
4,gamma,0.7111111111111111,1,9405.0
7,gamma,0.7111111111111111,2,9900.0
45,alpha,0.3333333333333333,1,7796.0
4,gamma,0.4444444444444444,2,9025.0
8,alpha,0.7777777777777778,1,6995.0
6,alpha,0.3333333333333333,1,12945.0
9,alpha,0.0,0,8739.0
7,beta,0.4444444444444444,0,9615.0
1,alpha,0.4444444444444444,1,31145.0
10,omega,0.4444444444444444,1,10100.0
46,alpha,0.7777777777777778,1,10799.0
2,gamma,0.4444444444444444,2,11300.0
18,beta,0.4444444444444444,0,6420.0
2,gamma,0.4444444444444444,1,18105.0
19,gamma,0.4444444444444444,1,8100.0
8,alpha,0.7777777777777778,1,8762.0
5,alpha,0.4444444444444444,1,10545.0
8,alpha,0.3333333333333333,1,12945.0
10,beta,0.4444444444444444,0,9709.0
6,gamma,0.4444444444444444,2,11900.0
6,alpha,0.7777777777777778,1,11072.0
5,alpha,0.7777777777777778,1,12645.0
9,alpha,0.3333333333333333,1,7124.0
1,alpha,0.7777777777777778,1,10545.0
1,alpha,0.3333333333333333,1,11245.0
5,alpha,0.7777777777777778,1,11072.0
16,gamma,0.4444444444444444,1,10285.0
14,gamma,0.4444444444444444,1,9800.0
11,gamma,0.4444444444444444,1,6870.0
13,beta,0.8888888888888888,0,10830.0
82,beta,0.4444444444444444,0,11326.0
47,gamma,0.4444444444444444,2,13560.0
8,alpha,0.3333333333333333,1,7524.0
8,alpha,0.7777777777777778,1,9707.0
8,alpha,0.7777777777777778,1,10799.0
33,beta,0.8888888888888888,0,8300.0
12,alpha,0.3333333333333333,1,6495.0
21,beta,0.4444444444444444,0,6365.0
2,alpha,0.3333333333333333,1,14945.0
8,alpha,0.3333333333333333,1,7524.0
8,alpha,0.7777777777777778,1,10799.0
2,alpha,0.3333333333333333,1,11807.0
1,alpha,0.7777777777777778,1,10006.0
4,omega,0.4444444444444444,1,12250.0
16,beta,0.8888888888888888,0,8200.0
13,alpha,0.4444444444444444,1,7524.0
35,alpha,0.7777777777777778,1,8290.0
3,gamma,0.4444444444444444,2,8390.0
2,alpha,0.0,0,8739.0
9,beta,0.4444444444444444,0,8697.0
33,gamma,0.4444444444444444,2,8765.0
3,alpha,0.7777777777777778,1,7524.0
66,alpha,0.3333333333333333,1,6810.0
5,alpha,0.3333333333333333,1,6850.0
9,gamma,0.4444444444444444,1,7390.0
7,gamma,0.4444444444444444,1,8100.0
25,gamma,0.4444444444444444,2,10655.0
35,alpha,0.3333333333333333,1,6810.0
19,gamma,0.4444444444444444,2,10800.0
31,gamma,0.4444444444444444,2,8765.0
77,gamma,0.4444444444444444,2,11900.0
5,gamma,0.4444444444444444,1,7500.0
23,beta,0.4444444444444444,0,11326.0
10,alpha,0.3333333333333333,1,9045.0
21,alpha,0.3333333333333333,1,9045.0
3,alpha,0.7777777777777778,1,22445.0
1,alpha,0.3333333333333333,1,7524.0
1,gamma,0.4444444444444444,1,7390.0
13,beta,0.4444444444444444,0,7400.0
8,gamma,0.0,0,8525.0
23,beta,0.4444444444444444,0,6522.0
1,alpha,0.3333333333333333,1,9045.0
2,beta,0.4444444444444444,0,6902.0
5,gamma,0.4444444444444444,2,8390.0
14,alpha,0.4444444444444444,1,8381.0
129,alpha,0.3333333333333333,1,9045.0
22,gamma,0.4444444444444444,2,8640.0
4,alpha,0.7777777777777778,1,6995.0
18,alpha,0.3333333333333333,1,6810.0
10,gamma,0.4444444444444444,2,11900.0
38,alpha,0.7777777777777778,1,10799.0
25,alpha,0.3333333333333333,1,9045.0
77,beta,0.4444444444444444,0,7385.0
8,omega,0.4444444444444444,1,10100.0
10,gamma,0.0,0,7315.0
33,gamma,0.4444444444444444,2,11285.0
16,beta,0.8888888888888888,0,8250.0
2,alpha,0.3333333333333333,1,12945.0
7,beta,0.4444444444444444,0,6750.0
10,gamma,0.7111111111111111,1,9150.0
85,alpha,0.7777777777777778,1,6494.0
37,gamma,0.4444444444444444,1,9905.0
0,beta,0.4444444444444444,0,7560.0
21,alpha,0.3333333333333333,1,6810.0
2,alpha,0.7777777777777778,1,14645.0
3,beta,0.4444444444444444,0,10057.0
0,alpha,0.3333333333333333,1,19892.0
4,beta,0.4444444444444444,0,10057.0
19,alpha,0.7777777777777778,1,12645.0
12,beta,0.4444444444444444,0,9030.0
1,alpha,0.3333333333333333,1,9798.0
42,alpha,0.7777777777777778,1,8290.0
6,alpha,0.7777777777777778,1,12645.0
21,beta,0.4444444444444444,0,7300.0
10,alpha,0.3333333333333333,1,9045.0
4,alpha,0.3333333333333333,1,8027.0
4,gamma,0.4444444444444444,1,9800.0
1,beta,0.4444444444444444,0,6786.0
4,gamma,0.0,0,8155.0
1,alpha,0.7777777777777778,1,32702.0
1,beta,0.8888888888888888,0,11827.0
3,gamma,0.4444444444444444,2,16075.0
11,beta,0.8888888888888888,0,13310.0
1,gamma,0.4444444444444444,2,16075.0
23,gamma,0.4444444444444444,2,11285.0
7,alpha,0.7777777777777778,1,6495.0
29,gamma,0.4444444444444444,1,12560.0
1,alpha,0.7777777777777778,1,17745.0
62,beta,0.4444444444444444,0,7392.0
13,gamma,0.4444444444444444,2,10785.0
6,alpha,0.7777777777777778,1,8290.0
10,alpha,0.3333333333333333,1,7524.0
24,beta,0.4444444444444444,0,8686.0
14,omega,0.4444444444444444,1,9000.0
7,beta,0.4444444444444444,0,9041.0
3,alpha,0.7777777777777778,1,12645.0
15,gamma,0.4444444444444444,1,10035.0
1,gamma,0.4444444444444444,1,9800.0
21,beta,0.4444444444444444,0,6755.0
12,alpha,0.3333333333333333,1,12945.0
2,gamma,0.4444444444444444,1,11045.0
14,gamma,0.7111111111111111,1,9150.0
8,alpha,0.3333333333333333,1,6810.0
12,beta,0.4444444444444444,0,11846.0
4,gamma,0.4444444444444444,1,11300.0
4,beta,0.8888888888888888,0,15230.0
9,gamma,0.4444444444444444,1,7390.0
21,beta,0.8888888888888888,0,9160.0
25,gamma,0.4444444444444444,1,8650.0
92,alpha,0.7777777777777778,1,7150.0
14,alpha,0.7777777777777778,1,8800.0
8,gamma,0.4444444444444444,2,16075.0
5,alpha,0.4444444444444444,1,14645.0
22,beta,0.8888888888888888,0,12890.0
27,alpha,0.3333333333333333,1,9045.0
8,gamma,0.4444444444444444,2,10280.0
6,alpha,0.3333333333333333,1,9045.0
6,alpha,0.3333333333333333,1,7524.0
11,alpha,0.3333333333333333,1,9798.0
2,gamma,0.4444444444444444,2,9025.0
40,gamma,0.4444444444444444,1,8025.0
12,gamma,0.4444444444444444,2,9525.0
39,beta,0.4444444444444444,0,11462.0
6,gamma,0.4444444444444444,1,7765.0
23,gamma,0.4444444444444444,1,12500.0
32,beta,0.7777777777777778,0,9533.0
57,alpha,0.7777777777777778,1,10545.0
2,beta,0.4444444444444444,0,8978.0
22,alpha,0.7777777777777778,1,10799.0
5,alpha,0.3333333333333333,1,9798.0
13,gamma,0.4444444444444444,2,11040.0
12,gamma,0.4444444444444444,1,6620.0
1,gamma,0.4444444444444444,1,6870.0
2,gamma,0.4444444444444444,2,16075.0
14,gamma,0.4444444444444444,2,7870.0
9,alpha,0.3333333333333333,1,5495.0
12,alpha,0.3333333333333333,1,8749.0
18,gamma,0.4444444444444444,2,16075.0
52,gamma,0.4444444444444444,1,12560.0
8,beta,0.8888888888888888,0,8350.0
5,gamma,0.4444444444444444,1,7390.0
7,beta,0.8888888888888888,0,8044.0
18,alpha,0.7777777777777778,1,9707.0
7,gamma,0.4444444444444444,2,8390.0
19,gamma,0.4444444444444444,1,12500.0
2,alpha,0.7777777777777778,1,13277.0
27,alpha,0.4444444444444444,1,7524.0
1,gamma,0.4444444444444444,1,9800.0
4,alpha,0.3333333333333333,1,7520.0
5,gamma,0.4444444444444444,2,9750.0
1,gamma,0.4444444444444444,1,11545.0
19,gamma,0.7111111111111111,1,12500.0
13,beta,0.8888888888888888,0,9695.0
12,gamma,0.4444444444444444,1,8395.0
6,beta,0.8888888888888888,0,12674.0
12,beta,0.8888888888888888,0,8250.0
12,gamma,0.4444444444444444,1,9655.0
40,gamma,0.4444444444444444,2,7620.0
8,gamma,0.4444444444444444,1,6620.0
10,alpha,0.3333333333333333,1,9497.0
9,beta,0.8888888888888888,0,12860.0
22,beta,0.8888888888888888,0,8140.0
2,alpha,0.3333333333333333,1,10205.0
19,alpha,0.3333333333333333,1,9045.0
30,gamma,0.4444444444444444,2,13050.0
13,alpha,0.3333333333333333,1,11245.0
13,gamma,0.4444444444444444,1,14065.0
8,alpha,0.3333333333333333,1,11245.0
8,gamma,0.4444444444444444,1,7390.0
4,alpha,0.4444444444444444,1,8381.0
14,gamma,0.4444444444444444,1,7390.0
24,alpha,0.7777777777777778,1,7520.0
2,alpha,0.7777777777777778,1,14645.0
10,alpha,0.3333333333333333,1,7524.0
12,gamma,0.4444444444444444,2,8640.0
24,alpha,0.7777777777777778,1,7150.0
4,beta,0.4444444444444444,0,10067.0
3,beta,0.8888888888888888,0,15820.0
5,alpha,0.7777777777777778,1,8800.0
19,alpha,0.4444444444444444,1,8381.0
67,gamma,0.4444444444444444,1,9530.0
5,alpha,0.3333333333333333,1,6810.0
73,beta,0.7777777777777778,0,9533.0
5,alpha,0.3333333333333333,1,8995.0
3,alpha,0.7777777777777778,1,7520.0
22,gamma,0.0,0,7900.0
7,alpha,0.3333333333333333,1,9045.0
2,alpha,0.3333333333333333,1,11245.0
3,gamma,0.4444444444444444,1,9800.0
24,gamma,0.4444444444444444,2,13560.0
6,gamma,0.4444444444444444,2,19105.0
23,gamma,0.4444444444444444,1,9800.0
25,alpha,0.4444444444444444,1,7524.0
9,gamma,0.4444444444444444,2,11900.0
11,alpha,0.7777777777777778,1,8381.0
12,gamma,0.4444444444444444,1,11300.0
0,gamma,0.4444444444444444,2,16075.0
2,gamma,0.4444444444444444,2,8390.0
38,alpha,0.3333333333333333,1,9403.0
2,beta,0.4444444444444444,0,6570.0
11,alpha,0.3333333333333333,1,6495.0
28,beta,0.4444444444444444,0,6755.0
32,gamma,0.4444444444444444,2,7900.0
21,gamma,0.7111111111111111,1,9150.0
2,gamma,0.4444444444444444,1,8395.0
22,gamma,0.4444444444444444,1,9800.0
25,beta,0.4444444444444444,0,6550.0
5,beta,0.7777777777777778,0,9564.0
25,alpha,0.7777777777777778,1,8381.0
5,alpha,0.7777777777777778,1,14645.0
22,gamma,0.4444444444444444,1,9655.0
2,gamma,0.4444444444444444,1,15075.0
14,alpha,0.7777777777777778,1,10545.0
2,alpha,0.3333333333333333,1,18945.0
7,gamma,0.4444444444444444,1,6620.0
4,alpha,0.3333333333333333,1,5996.0
8,gamma,0.4444444444444444,2,11040.0
0,gamma,0.4444444444444444,2,24145.0
5,gamma,0.7111111111111111,1,9150.0
3,alpha,0.7777777777777778,1,12645.0
6,beta,0.8888888888888888,0,9044.0
25,alpha,0.7777777777777778,1,8027.0
3,alpha,0.3333333333333333,1,8300.0
53,gamma,0.4444444444444444,2,11285.0
16,gamma,0.4444444444444444,2,8765.0
17,gamma,0.4444444444444444,1,10900.0
10,gamma,0.4444444444444444,1,7390.0
4,alpha,0.0,0,8739.0
19,gamma,0.4444444444444444,1,6620.0
3,gamma,0.4444444444444444,2,7900.0
7,alpha,0.3333333333333333,1,7124.0
6,alpha,0.3333333333333333,1,5996.0
8,alpha,0.7777777777777778,1,17745.0
20,alpha,0.3333333333333333,1,10006.0
32,alpha,0.7777777777777778,1,7124.0
2,gamma,0.4444444444444444,1,32720.0
19,gamma,0.4444444444444444,1,11545.0
3,beta,0.4444444444444444,0,9365.0
15,omega,0.4444444444444444,1,6870.0
3,alpha,0.7777777777777778,1,9077.0
37,gamma,0.4444444444444444,1,10285.0
7,beta,0.8888888888888888,0,10980.0
2,beta,0.4444444444444444,0,11494.0
1,alpha,0.7777777777777778,1,17792.0
12,beta,0.4444444444444444,0,7300.0
26,alpha,0.3333333333333333,1,7524.0
25,alpha,0.4444444444444444,1,10227.0
9,alpha,0.7777777777777778,1,10545.0
40,alpha,0.0,0,8739.0
11,alpha,0.3333333333333333,1,9045.0
7,gamma,0.4444444444444444,1,8525.0
5,alpha,0.3333333333333333,1,6531.0
8,gamma,0.4444444444444444,2,10655.0
18,alpha,0.7777777777777778,1,7150.0
2,alpha,0.3333333333333333,1,11807.0
17,omega,0.4444444444444444,1,6398.0
25,gamma,0.7111111111111111,2,10400.0
24,alpha,0.7777777777777778,1,7124.0
10,beta,0.8888888888888888,0,12890.0
3,alpha,0.3333333333333333,1,6531.0
0,alpha,0.7777777777777778,1,8027.0
11,alpha,0.7777777777777778,1,10545.0
5,beta,0.4444444444444444,0,6902.0
14,alpha,0.3333333333333333,1,9045.0
5,gamma,0.4444444444444444,1,7390.0
55,gamma,0.4444444444444444,2,9650.0
11,beta,0.8888888888888888,0,11020.0
8,beta,0.4444444444444444,0,6522.0
34,gamma,0.4444444444444444,2,11425.0
6,alpha,0.3333333333333333,1,7520.0
21,gamma,0.4444444444444444,1,9280.0
13,gamma,0.4444444444444444,1,10040.0
23,alpha,0.3333333333333333,1,8048.0
24,gamma,0.0,0,8525.0
0,gamma,0.4444444444444444,2,8390.0
84,beta,0.4444444444444444,0,6375.0
13,alpha,0.3333333333333333,1,11245.0
18,alpha,0.3333333333333333,1,15692.0
13,beta,0.8888888888888888,0,9360.0
9,gamma,0.4444444444444444,2,11425.0
4,beta,0.4444444444444444,0,8957.0
11,alpha,0.7777777777777778,1,10006.0
43,gamma,0.4444444444444444,1,10285.0
25,gamma,0.4444444444444444,1,9800.0
15,alpha,0.3333333333333333,1,7150.0
6,gamma,0.7111111111111111,1,12425.0
25,alpha,0.3333333333333333,1,7796.0
17,alpha,0.7777777777777778,1,8290.0
20,gamma,0.7111111111111111,1,9655.0
18,alpha,0.3333333333333333,1,7796.0
4,gamma,0.4444444444444444,2,10785.0
7,omega,0.4444444444444444,1,6870.0
12,gamma,0.4444444444444444,1,8525.0
4,omega,0.4444444444444444,1,9000.0
72,gamma,0.4444444444444444,2,1000.0
15,alpha,0.7777777777777778,1,12645.0
5,alpha,0.3333333333333333,1,11245.0
3,gamma,0.4444444444444444,2,11900.0
9,gamma,0.4444444444444444,2,8640.0
10,gamma,0.4444444444444444,1,10900.0
8,alpha,0.7777777777777778,1,17745.0
3,beta,0.4444444444444444,0,6570.0
14,beta,0.4444444444444444,0,8707.0
8,alpha,0.3333333333333333,1,11245.0
8,gamma,0.4444444444444444,2,12300.0
37,alpha,0.3333333333333333,1,9798.0
3,alpha,0.3333333333333333,1,14945.0
25,alpha,0.0,0,8739.0
30,alpha,0.7777777777777778,1,10545.0
7,alpha,0.7777777777777778,1,7900.0
5,beta,0.4444444444444444,0,7395.0
40,gamma,0.4444444444444444,1,8145.0
5,alpha,0.7777777777777778,1,12645.0
17,gamma,0.4444444444444444,2,8765.0
1,alpha,0.7777777777777778,1,12645.0
12,gamma,0.4444444444444444,1,12500.0
41,alpha,0.0,0,8739.0
